STATION,DATE,ENTRIES,EXITS
SHEEPSHEAD BAY,09/20,9253878180,8578712072
SHEEPSHEAD BAY,10/20,10304907528,9598222040
SHEEPSHEAD BAY,11/20,9335484644,8670774350
SHEEPSHEAD BAY,12/20,7779118350,7227937262
SHEPHERD AV,12/19,218341976,235168359
SHEPHERD AV,01/20,1718561438,1846990684
SHEPHERD AV,02/20,1604499538,1717691652
SHEPHERD AV,03/20,1719627282,1834783047
SHEPHERD AV,04/20,1677799617,1789267338
SHEPHERD AV,05/20,1727487543,1842025578
SHEPHERD AV,06/20,1684534054,1795742477
SHEPHERD AV,07/20,1726964262,1840084196
SHEPHERD AV,08/20,1750673735,1864536993
SHEPHERD AV,09/20,1699467349,1808961546
SHEPHERD AV,10/20,1762320247,1874290638
SHEPHERD AV,11/20,1703301444,1809147475
SHEPHERD AV,12/20,1430543106,1518998262
SIMPSON ST,12/19,13242113390,8250035659
SIMPSON ST,01/20,99753178514,61848493408
SIMPSON ST,02/20,92529073389,57246000037
SIMPSON ST,03/20,99542589971,61589807212
SIMPSON ST,04/20,96343996054,59607890473
SIMPSON ST,05/20,99511046765,61590299936
SIMPSON ST,06/20,96256257448,59599483996
SIMPSON ST,07/20,99585974771,61610094903
SIMPSON ST,08/20,99598693990,61616401010
SIMPSON ST,09/20,96274595164,59611337049
SIMPSON ST,10/20,99629738565,61629885065
SIMPSON ST,11/20,96022754659,59341198378
SIMPSON ST,12/20,81604481485,50633892491
SMITH-9 ST,12/19,313154173,292735915
SMITH-9 ST,01/20,2425535250,2271480340
SMITH-9 ST,02/20,2301349056,2162189984
SMITH-9 ST,03/20,2465827807,2323789904
SMITH-9 ST,04/20,2431848603,2295203375
SMITH-9 ST,05/20,2488922206,2352063529
SMITH-9 ST,06/20,2461329806,2328123614
SMITH-9 ST,07/20,2526195471,2394948649
SMITH-9 ST,08/20,1858584032,1386750054
SMITH-9 ST,09/20,1770230161,1292662095
SMITH-9 ST,10/20,1838088142,1348983517
SMITH-9 ST,11/20,1794992213,1324886751
SMITH-9 ST,12/20,1494322996,1107614713
SOUTH FERRY,12/19,3924214570,473697776
SOUTH FERRY,01/20,30450118119,3700207509
SOUTH FERRY,02/20,28544948400,3505674354
SOUTH FERRY,03/20,33363454930,4135882062
SOUTH FERRY,04/20,29595655510,3677258920
SOUTH FERRY,05/20,30401004737,3765735378
SOUTH FERRY,06/20,30210637419,3683936678
SOUTH FERRY,07/20,30577259695,3795225301
SOUTH FERRY,08/20,30931920974,3812510564
SOUTH FERRY,09/20,29488237425,3640548719
SOUTH FERRY,10/20,31004387411,3843761544
SOUTH FERRY,11/20,29535759445,3674049677
SOUTH FERRY,12/20,24300946364,3030735153
SPRING ST,12/19,9589774396,3095304330
SPRING ST,01/20,73760571785,23856393502
SPRING ST,02/20,69269350029,22441250744
SPRING ST,03/20,74079258169,24028183585
SPRING ST,04/20,72091955492,23389257681
SPRING ST,05/20,74498977779,24172690846
SPRING ST,06/20,72097545955,23367779378
SPRING ST,07/20,74518896643,24189620734
SPRING ST,08/20,74578439769,24218024009
SPRING ST,09/20,71808941501,23353586037
SPRING ST,10/20,20412524417,10625693019
SPRING ST,11/20,10474786207,8113117027
SPRING ST,12/20,8921236543,6798202550
ST LAWRENCE AV,12/19,383537638,259661690
ST LAWRENCE AV,01/20,3063581323,2077423055
ST LAWRENCE AV,02/20,23883329130,8236394738
ST LAWRENCE AV,03/20,188514900039,57690281964
ST LAWRENCE AV,04/20,184445391861,56450467475
ST LAWRENCE AV,05/20,234383551721,71739807050
ST LAWRENCE AV,06/20,185473420118,56774241153
ST LAWRENCE AV,07/20,189556156716,58030462466
ST LAWRENCE AV,08/20,186505545803,57103779095
ST LAWRENCE AV,09/20,180397762228,55241054725
ST LAWRENCE AV,10/20,204861843656,62737963603
ST LAWRENCE AV,11/20,184492296512,56511780611
ST LAWRENCE AV,12/20,151881064717,46528519749
ST. GEORGE,12/19,29989085439,25882558035
ST. GEORGE,01/20,232513925474,200589867949
ST. GEORGE,02/20,217579688419,187648628393
ST. GEORGE,03/20,232690713263,200589980813
ST. GEORGE,04/20,225119037161,194119275240
ST. GEORGE,05/20,232606827720,200589901879
ST. GEORGE,06/20,225125822187,194119249827
ST. GEORGE,07/20,232642140802,200589927300
ST. GEORGE,08/20,235268784605,202746891561
ST. GEORGE,09/20,225128790238,194119266226
ST. GEORGE,10/20,237644735547,204903676526
ST. GEORGE,11/20,227919504537,196276372927
ST. GEORGE,12/20,188798216045,162844482326
STEINWAY ST,12/19,1601896853,1186535298
STEINWAY ST,01/20,12232351265,9089050504
STEINWAY ST,02/20,11504800022,8551659173
STEINWAY ST,03/20,12290604240,9140613613
STEINWAY ST,04/20,11971975138,8906759694
STEINWAY ST,05/20,12377230112,9211384319
STEINWAY ST,06/20,12008616460,8934957545
STEINWAY ST,07/20,12332119486,9188086985
STEINWAY ST,08/20,12487586806,9309201350
STEINWAY ST,09/20,12032126793,8975292875
STEINWAY ST,10/20,12493416561,9324413813
STEINWAY ST,11/20,12152602635,9080768225
STEINWAY ST,12/20,10146228522,7593874486
STERLING ST,12/19,462672174,254711019
STERLING ST,01/20,3530845887,1945587229
STERLING ST,02/20,3259063521,1798598165
STERLING ST,03/20,3489113915,1928473055
STERLING ST,04/20,3401404335,1881567527
STERLING ST,05/20,3518442876,1947571002
STERLING ST,06/20,3395768867,1881604368
STERLING ST,07/20,3527919453,1955933397
STERLING ST,08/20,3537484343,1964647438
STERLING ST,09/20,3870282096,2152696218
STERLING ST,10/20,3555663741,1980604117
STERLING ST,11/20,3470154673,1936077330
STERLING ST,12/20,2883065389,1610833408
SUTPHIN BLVD,12/19,2425916101,236060720
SUTPHIN BLVD,01/20,18758887497,1855020791
SUTPHIN BLVD,02/20,17649973724,1752574990
SUTPHIN BLVD,03/20,18834607743,1857709540
SUTPHIN BLVD,04/20,18258544319,1817610185
SUTPHIN BLVD,05/20,18942917781,1874479072
SUTPHIN BLVD,06/20,18339836067,1819535448
SUTPHIN BLVD,07/20,18953452606,1885062832
SUTPHIN BLVD,08/20,6200598768,1838944264
SUTPHIN BLVD,09/20,8098682219,2209597199
SUTPHIN BLVD,10/20,3570718907,2076973908
SUTPHIN BLVD,11/20,3491982320,1835354314
SUTPHIN BLVD,12/20,12105679566,2178543760
SUTPHIN-ARCHER,12/19,4239852158,2286038267
SUTPHIN-ARCHER,01/20,32268147649,17417110434
SUTPHIN-ARCHER,02/20,30345844721,16418328412
SUTPHIN-ARCHER,03/20,31815483317,17249690764
SUTPHIN-ARCHER,04/20,30987237604,16811210183
SUTPHIN-ARCHER,05/20,32033486695,17396807022
SUTPHIN-ARCHER,06/20,30855277473,16772496691
SUTPHIN-ARCHER,07/20,31912748034,17368176787
SUTPHIN-ARCHER,08/20,31943215040,17404896507
SUTPHIN-ARCHER,09/20,42737777307,23318929733
SUTPHIN-ARCHER,10/20,52461896757,28672149602
SUTPHIN-ARCHER,11/20,49877620342,27273563413
SUTPHIN-ARCHER,12/20,49223906317,26956770112
SUTTER AV,12/19,95175879,65970594
SUTTER AV,01/20,746248345,518784253
SUTTER AV,02/20,712916508,497715475
SUTTER AV,03/20,776616559,544652524
SUTTER AV,04/20,757631518,534612961
SUTTER AV,05/20,786920933,559092767
SUTTER AV,06/20,765868597,548592965
SUTTER AV,07/20,813865200,588254723
SUTTER AV,08/20,802619083,585715539
SUTTER AV,09/20,777839551,572426095
SUTTER AV,10/20,814173394,603856449
SUTTER AV,11/20,794335166,594420281
SUTTER AV,12/20,666603186,503407804
SUTTER AV-RUTLD,12/19,481511532,404851757
SUTTER AV-RUTLD,01/20,3749043174,3157639230
SUTTER AV-RUTLD,02/20,3556220689,3004449829
SUTTER AV-RUTLD,03/20,3788851758,3209977448
SUTTER AV-RUTLD,04/20,3697381551,3137072580
SUTTER AV-RUTLD,05/20,3827882858,3251892693
SUTTER AV-RUTLD,06/20,3712500850,3158858978
SUTTER AV-RUTLD,07/20,3891053673,3270438427
SUTTER AV-RUTLD,08/20,4162673097,3455913634
SUTTER AV-RUTLD,09/20,3758124821,2915748648
SUTTER AV-RUTLD,10/20,3653858206,2813834160
SUTTER AV-RUTLD,11/20,3565948733,2745725594
SUTTER AV-RUTLD,12/20,3045166666,2355096939
THIRTY ST,12/19,22670921,29782540
THIRTY ST,01/20,199848932,186686324
THIRTY ST,02/20,216071332,183967209
THIRTY ST,03/20,222647035,206920127
THIRTY ST,04/20,131155059,198615776
THIRTY ST,05/20,135529200,206981015
THIRTY ST,06/20,215610065,159734785
THIRTY ST,07/20,225343128,144998701
THIRTY ST,08/20,231434497,153363751
THIRTY ST,09/20,238658009,144999212
THIRTY ST,10/20,251436093,85375241
THIRTY ST,11/20,250527381,94585012
THIRTY ST,12/20,202176675,87099348
THIRTY THIRD ST,12/19,85364503,58417917
THIRTY THIRD ST,01/20,698301076,448912636
THIRTY THIRD ST,02/20,716520416,487015821
THIRTY THIRD ST,03/20,785103390,554924620
THIRTY THIRD ST,04/20,761449063,543012671
THIRTY THIRD ST,05/20,811712032,574451429
THIRTY THIRD ST,06/20,793524522,562593132
THIRTY THIRD ST,07/20,768876436,567601605
THIRTY THIRD ST,08/20,787906704,583256177
THIRTY THIRD ST,09/20,784563875,583524566
THIRTY THIRD ST,10/20,818246539,579708024
THIRTY THIRD ST,11/20,807290427,541890607
THIRTY THIRD ST,12/20,689592187,465732622
TIMES SQ-42 ST,12/19,136174777424,106181154579
TIMES SQ-42 ST,01/20,1057377429991,823218810982
TIMES SQ-42 ST,02/20,986116579271,770118633503
TIMES SQ-42 ST,03/20,1050267967425,819320378363
TIMES SQ-42 ST,04/20,1020466532130,796947863431
TIMES SQ-42 ST,05/20,1040070792284,823019780549
TIMES SQ-42 ST,06/20,774774329066,625156351872
TIMES SQ-42 ST,07/20,682219165621,564469960420
TIMES SQ-42 ST,08/20,676459375697,554007887158
TIMES SQ-42 ST,09/20,654496327889,534799726682
TIMES SQ-42 ST,10/20,676678046766,555517006021
TIMES SQ-42 ST,11/20,659964479957,537812712409
TIMES SQ-42 ST,12/20,547330459224,449759307197
TOMPKINSVILLE,12/19,58738822,1677000
TOMPKINSVILLE,01/20,461617517,13136500
TOMPKINSVILLE,02/20,427271084,12088375
TOMPKINSVILLE,03/20,462119234,12996877
TOMPKINSVILLE,04/20,428404817,12018829
TOMPKINSVILLE,05/20,463957200,12997122
TOMPKINSVILLE,06/20,449733542,12577860
TOMPKINSVILLE,07/20,463217591,12927245
TOMPKINSVILLE,08/20,466756654,12997122
TOMPKINSVILLE,09/20,452837395,12577860
TOMPKINSVILLE,10/20,469420399,12997122
TOMPKINSVILLE,11/20,454059370,12508141
TOMPKINSVILLE,12/20,380629070,10481700
TREMONT AV,12/19,5472074266,4206734508
TREMONT AV,01/20,44175493771,33934322146
TREMONT AV,02/20,41368103777,31771733438
TREMONT AV,03/20,44021362480,33805611690
TREMONT AV,04/20,42847924692,32904208455
TREMONT AV,05/20,44050050881,33827030351
TREMONT AV,06/20,45741450068,33682580055
TREMONT AV,07/20,113450406621,52885427046
TREMONT AV,08/20,112475655168,52505193046
TREMONT AV,09/20,108863890473,50827487157
TREMONT AV,10/20,112510375550,52535951135
TREMONT AV,11/20,108898539395,50855676666
TREMONT AV,12/20,91367925842,42675616747
TWENTY THIRD ST,12/19,11779567,44619255
TWENTY THIRD ST,01/20,100063908,373547753
TWENTY THIRD ST,02/20,121616523,392407379
TWENTY THIRD ST,03/20,165169717,461655014
TWENTY THIRD ST,04/20,165167443,452680006
TWENTY THIRD ST,05/20,172734303,461854732
TWENTY THIRD ST,06/20,163880009,344610734
TWENTY THIRD ST,07/20,157048457,361049925
TWENTY THIRD ST,08/20,162670032,368975436
TWENTY THIRD ST,09/20,162214050,366429270
TWENTY THIRD ST,10/20,172962150,316543664
TWENTY THIRD ST,11/20,175879948,310970299
TWENTY THIRD ST,12/20,147207076,265855815
UNION ST,12/19,673582580,659034998
UNION ST,01/20,5240487260,5123183559
UNION ST,02/20,4936625011,4818971618
UNION ST,03/20,5277256688,5146829826
UNION ST,04/20,5197360321,5011517803
UNION ST,05/20,5250538734,5126158241
UNION ST,06/20,5139270034,5000057978
UNION ST,07/20,5309178630,5191758515
UNION ST,08/20,5331466751,5204764367
UNION ST,09/20,5167352194,5044541574
UNION ST,10/20,5350433535,5225772382
UNION ST,11/20,5181110952,5066827147
UNION ST,12/20,4329918113,4232676882
UTICA AV,12/19,5001530885,1448718596
UTICA AV,01/20,38803493025,11262926399
UTICA AV,02/20,36371612824,10595479758
UTICA AV,03/20,38919353168,11371976566
UTICA AV,04/20,37633549867,11003717407
UTICA AV,05/20,38929881217,11401546522
UTICA AV,06/20,37523309974,10999963003
UTICA AV,07/20,38927297203,11412086458
UTICA AV,08/20,31529232707,9012989610
UTICA AV,09/20,28725668086,8109276941
UTICA AV,10/20,29840312598,8435890543
UTICA AV,11/20,28933186831,8193908322
UTICA AV,12/20,24052834954,6838538790
V.CORTLANDT PK,12/19,15392158409,15080497653
V.CORTLANDT PK,01/20,119326087586,116881431394
V.CORTLANDT PK,02/20,111661316479,109352839926
V.CORTLANDT PK,03/20,118105538855,115648773502
V.CORTLANDT PK,04/20,115546181400,113138934756
V.CORTLANDT PK,05/20,119402562630,116913314788
V.CORTLANDT PK,06/20,115557920643,113146235304
V.CORTLANDT PK,07/20,119420315076,116923965164
V.CORTLANDT PK,08/20,119432536442,116931110894
V.CORTLANDT PK,09/20,115593474808,113167226286
V.CORTLANDT PK,10/20,119462771942,116948673056
V.CORTLANDT PK,11/20,116267660179,113813760340
V.CORTLANDT PK,12/20,96364916925,94326571809
VAN SICLEN AV,12/19,745488606,659537529
VAN SICLEN AV,01/20,5793982598,5041205680
VAN SICLEN AV,02/20,5474547809,4763733634
VAN SICLEN AV,03/20,5820102303,5072525628
VAN SICLEN AV,04/20,5655181612,4934404772
VAN SICLEN AV,05/20,5921567921,5161303710
VAN SICLEN AV,06/20,5686985667,4964133916
VAN SICLEN AV,07/20,5931868815,5175876611
VAN SICLEN AV,08/20,5854271536,5115035208
VAN SICLEN AV,09/20,5610654939,4908242983
VAN SICLEN AV,10/20,5364710156,4681326179
VAN SICLEN AV,11/20,5206006619,4548776583
VAN SICLEN AV,12/20,4349280057,3803652220
VAN SICLEN AVE,12/19,336967376,342867720
VAN SICLEN AVE,01/20,2703817446,2750927828
VAN SICLEN AVE,02/20,2498403552,2541720185
VAN SICLEN AVE,03/20,2538799054,2577923703
VAN SICLEN AVE,04/20,2406854666,2444632089
VAN SICLEN AVE,05/20,2539816953,2583986164
VAN SICLEN AVE,06/20,2468186086,2508821304
VAN SICLEN AVE,07/20,2555323909,2598803841
VAN SICLEN AVE,08/20,2546888198,2591485954
VAN SICLEN AVE,09/20,2483488805,2528228965
VAN SICLEN AVE,10/20,2572531012,2620081520
VAN SICLEN AVE,11/20,2495539093,2542949576
VAN SICLEN AVE,12/20,2076966736,2120814112
VERNON-JACKSON,12/19,1227005922,842191647
VERNON-JACKSON,01/20,9543585790,6552005711
VERNON-JACKSON,02/20,8995023903,6177764480
VERNON-JACKSON,03/20,9635463902,6604144153
VERNON-JACKSON,04/20,9365703481,6445391472
VERNON-JACKSON,05/20,11581637135,7164828798
VERNON-JACKSON,06/20,9402759139,6461505443
VERNON-JACKSON,07/20,9717006069,6716934511
VERNON-JACKSON,08/20,9848190325,6711313408
VERNON-JACKSON,09/20,9442813508,6513381313
VERNON-JACKSON,10/20,9769084959,6746196733
VERNON-JACKSON,11/20,9542531543,6608063742
VERNON-JACKSON,12/20,7918940368,5478730890
W 4 ST-WASH SQ,12/19,3297056061,2973546257
W 4 ST-WASH SQ,01/20,22850912951,21645394969
W 4 ST-WASH SQ,02/20,18900930748,17472490430
W 4 ST-WASH SQ,03/20,19971964019,17771957284
W 4 ST-WASH SQ,04/20,19325939139,17242111281
W 4 ST-WASH SQ,05/20,19573830379,17822762334
W 4 ST-WASH SQ,06/20,19090747113,17408134949
W 4 ST-WASH SQ,07/20,19609222747,17851673191
W 4 ST-WASH SQ,08/20,19626454181,17898374322
W 4 ST-WASH SQ,09/20,19164224140,17490990011
W 4 ST-WASH SQ,10/20,19759444025,18047639800
W 4 ST-WASH SQ,11/20,19229256153,17613148705
W 4 ST-WASH SQ,12/20,15959999286,14636727483
W 8 ST-AQUARIUM,12/19,337093198,346970225
W 8 ST-AQUARIUM,01/20,2618257948,2693134824
W 8 ST-AQUARIUM,02/20,2446993308,2511909490
W 8 ST-AQUARIUM,03/20,2624769905,2692791820
W 8 ST-AQUARIUM,04/20,2556547935,2622102429
W 8 ST-AQUARIUM,05/20,2643139840,2710790070
W 8 ST-AQUARIUM,06/20,2559959808,2625403109
W 8 ST-AQUARIUM,07/20,2648872607,2716651166
W 8 ST-AQUARIUM,08/20,2648786677,2719529436
W 8 ST-AQUARIUM,09/20,2560004740,2623824073
W 8 ST-AQUARIUM,10/20,2669372603,2735108497
W 8 ST-AQUARIUM,11/20,2608163854,2675129489
W 8 ST-AQUARIUM,12/20,2153942939,2207451107
WAKEFIELD/241,12/19,515712849,536076183
WAKEFIELD/241,01/20,4205502171,4372961430
WAKEFIELD/241,02/20,3908460162,4059970003
WAKEFIELD/241,03/20,4226876944,4399634831
WAKEFIELD/241,04/20,4079633680,4246655305
WAKEFIELD/241,05/20,4242662591,4420178167
WAKEFIELD/241,06/20,4113565202,4288593795
WAKEFIELD/241,07/20,4229805098,4412936148
WAKEFIELD/241,08/20,4264010148,4453600794
WAKEFIELD/241,09/20,4139208679,4325331033
WAKEFIELD/241,10/20,4266143865,4461027043
WAKEFIELD/241,11/20,4096578894,4288310009
WAKEFIELD/241,12/20,3469873576,3630769358
WALL ST,12/19,13935992217,8748003740
WALL ST,01/20,93537706676,67855844614
WALL ST,02/20,71928271015,63285644300
WALL ST,03/20,76083100480,66912052401
WALL ST,04/20,73530668501,64344151413
WALL ST,05/20,76191820485,67034323509
WALL ST,06/20,73726301153,64628945052
WALL ST,07/20,76071559163,66843950894
WALL ST,08/20,77331901322,67318469512
WALL ST,09/20,73892173287,63880098137
WALL ST,10/20,76352130181,66081525923
WALL ST,11/20,73927470524,63975233646
WALL ST,12/20,60841871171,52835777555
WEST FARMS SQ,12/19,10538794575,1742837516
WEST FARMS SQ,01/20,81693041219,13519927158
WEST FARMS SQ,02/20,91170150028,18203544295
WEST FARMS SQ,03/20,105447436341,22640634690
WEST FARMS SQ,04/20,102602850882,22039194615
WEST FARMS SQ,05/20,105490878366,22668945292
WEST FARMS SQ,06/20,103205458621,22186759975
WEST FARMS SQ,07/20,106654859324,22938391020
WEST FARMS SQ,08/20,106664628037,22950967904
WEST FARMS SQ,09/20,103234330482,22223701352
WEST FARMS SQ,10/20,105541289855,22731892579
WEST FARMS SQ,11/20,102680303489,22122223653
WEST FARMS SQ,12/20,86058823938,18553224081
WESTCHESTER SQ,12/19,445754532,425411567
WESTCHESTER SQ,01/20,3469773658,3311149942
WESTCHESTER SQ,02/20,3291134790,3140290876
WESTCHESTER SQ,03/20,3485348320,3325958154
WESTCHESTER SQ,04/20,3418059790,3263179192
WESTCHESTER SQ,05/20,3536845842,3378263696
WESTCHESTER SQ,06/20,3428659289,3276835269
WESTCHESTER SQ,07/20,3531810909,3378330667
WESTCHESTER SQ,08/20,3559978822,3408829829
WESTCHESTER SQ,09/20,3455446102,3312484717
WESTCHESTER SQ,10/20,3583362634,3438531249
WESTCHESTER SQ,11/20,3499472161,3361297977
WESTCHESTER SQ,12/20,2888903484,2777078460
WHITEHALL S-FRY,12/19,6807320129,1867538824
WHITEHALL S-FRY,01/20,52536644267,14454168174
WHITEHALL S-FRY,02/20,49464419104,13648934791
WHITEHALL S-FRY,03/20,58314264677,16631647729
WHITEHALL S-FRY,04/20,51241236999,14190872101
WHITEHALL S-FRY,05/20,54016512528,14926964638
WHITEHALL S-FRY,06/20,51261335883,14215442179
WHITEHALL S-FRY,07/20,52966368095,14688413441
WHITEHALL S-FRY,08/20,52722530672,14647813913
WHITEHALL S-FRY,09/20,51287173087,14253851547
WHITEHALL S-FRY,10/20,53564428296,14888803586
WHITEHALL S-FRY,11/20,51324758777,14295222223
WHITEHALL S-FRY,12/20,43046627286,11988944860
WHITLOCK AV,12/19,203572653,159884609
WHITLOCK AV,01/20,1582525565,1244455411
WHITLOCK AV,02/20,1478507437,1166696775
WHITLOCK AV,03/20,1591082457,1256998548
WHITLOCK AV,04/20,1551268640,1227392678
WHITLOCK AV,05/20,1587860088,1257781034
WHITLOCK AV,06/20,1555474080,1234158188
WHITLOCK AV,07/20,1611149644,1280102418
WHITLOCK AV,08/20,1580080452,1257795287
WHITLOCK AV,09/20,1566427608,1249259735
WHITLOCK AV,10/20,1623300456,1297425677
WHITLOCK AV,11/20,1573711594,1262436569
WHITLOCK AV,12/20,1333369332,1069634444
WILSON AV,12/19,476678882,430140055
WILSON AV,01/20,3705553161,3344071152
WILSON AV,02/20,3485386804,3145588647
WILSON AV,03/20,3723390173,3360605509
WILSON AV,04/20,3627621308,3274789033
WILSON AV,05/20,3751258961,3387089772
WILSON AV,06/20,3634135827,3282125951
WILSON AV,07/20,3761149497,3397858948
WILSON AV,08/20,3768158693,3405459533
WILSON AV,09/20,3642161531,3291962450
WILSON AV,10/20,3784686257,3423500824
WILSON AV,11/20,3711741535,3359565779
WILSON AV,12/20,3064959903,2775786075
WINTHROP ST,12/19,699155819,151912942
WINTHROP ST,01/20,5436338551,1181192511
WINTHROP ST,02/20,5147042636,1118097047
WINTHROP ST,03/20,5530927180,1202098164
WINTHROP ST,04/20,5333325577,1160162535
WINTHROP ST,05/20,5516637742,1200479330
WINTHROP ST,06/20,5341603209,1157118234
WINTHROP ST,07/20,5622153729,1223520930
WINTHROP ST,08/20,5543322556,1206276400
WINTHROP ST,09/20,5375406221,1169749994
WINTHROP ST,10/20,5567735376,1211677331
WINTHROP ST,11/20,6240855454,1358337627
WINTHROP ST,12/20,4510300270,981856373
WOODHAVEN BLVD,12/19,2159038958,1069367244
WOODHAVEN BLVD,01/20,16810206301,8280209388
WOODHAVEN BLVD,02/20,15806128089,7858270800
WOODHAVEN BLVD,03/20,16953943278,8462070797
WOODHAVEN BLVD,04/20,16526207011,8255046421
WOODHAVEN BLVD,05/20,17056239960,8512331077
WOODHAVEN BLVD,06/20,16524521103,8282134955
WOODHAVEN BLVD,07/20,17027603840,8520602769
WOODHAVEN BLVD,08/20,16875594271,8403854302
WOODHAVEN BLVD,09/20,15163231239,7359032588
WOODHAVEN BLVD,10/20,15686174238,7621011913
WOODHAVEN BLVD,11/20,15278403863,7432092669
WOODHAVEN BLVD,12/20,10316357938,6132836223
WOODLAWN,12/19,763092847,293232605
WOODLAWN,01/20,5930366798,2277258796
WOODLAWN,02/20,5576222358,2138088219
WOODLAWN,03/20,5956396140,2281026469
WOODLAWN,04/20,5804529852,2223429524
WOODLAWN,05/20,6003696017,2301360549
WOODLAWN,06/20,5817234858,2231751201
WOODLAWN,07/20,5988601789,2299582634
WOODLAWN,08/20,6023049934,2317425876
WOODLAWN,09/20,5848281615,2249480410
WOODLAWN,10/20,6058318775,2331320915
WOODLAWN,11/20,5910602959,2275339591
WOODLAWN,12/20,5072607862,1953401305
WORLD TRADE CTR,12/19,36799837946,42391839165
WORLD TRADE CTR,01/20,297616224946,342844070544
WORLD TRADE CTR,02/20,276908729717,318950442489
WORLD TRADE CTR,03/20,299382624598,344814152740
WORLD TRADE CTR,04/20,288279486224,331915892878
